Name,Team,POS,ADP,IP,mERA,mWHIP,mSO,mSVHLD,PTS,aPOS,Dollars,PlayerId
Noah Syndergaard,LAD,SP,304.4100036621094,134.2,-16.987940437105735,-16.467943256341684,-1.20527572006701,-5.27928907410586,-39.94044848762028,21.52277268204318,-17.417675805577097,11762
Albert Abreu,NYY,RP,999,38.2,-2.3020629118928126,-9.39876610239179,-7.03973143504105,-4.85296694149265,-23.59352739081829,5.097227315114666,-17.496300075703626,17485
Brett Martin,TEX,RP,999,50,-7.252224511165496,-8.8022077060724,-6.83501369065599,-1.01606774797374,-23.905513655867637,5.097227315114666,-17.80828634075297,17369
Michael Rucker,CHC,RP,999,54.2,-7.016391808864748,-7.575379994450599,-5.81142496873072,-3.57400054365301,-23.977197315699083,5.097227315114666,-17.879970000584418,19454
Joel Payamps,MIL,RP,999,55.2,-3.1176741558458754,-10.209190078118084,-6.73265481846347,-4.00032267626622,-24.05984172869365,5.097227315114666,-17.96261441357898,14332
Brent Suter,COL,RP,750.6799926757812,66.2,-7.378783577281088,-6.3402652232428665,-5.50434835215314,-4.85296694149265,-24.076364094169737,5.097227315114666,-17.97913677905507,13942
Jose Cuas,KCR,RP,999,37.2,-3.48076118604923,-13.121247215826125,-7.44916692381116,-0.163423482747323,-24.21459880843383,5.097227315114666,-18.117371493319165,17701
Victor Arano,WSN,RP,745,42,-7.615079441541983,-8.389673427313442,-6.42557820188589,-1.86871201320016,-24.29904308394148,5.097227315114666,-18.201815768826815,15915
Joely Rodriguez,BOS,RP,999,50.1,-9.038368664031008,-8.747774985174134,-5.09491286338304,-1.44238988058695,-24.323446393175136,5.097227315114666,-18.22621907806047,11487
Matt Foster,CHW,RP,999,45,-7.705677124222671,-7.286357815754983,-6.63029594627094,-2.72135627842659,-24.343687164675185,5.097227315114666,-18.24645984956052,19647
Jackson Stephens,ATL,RP,999,53.2,-5.4750707041587106,-9.179097375517664,-6.11850158530831,-3.57400054365301,-24.34667020863769,5.097227315114666,-18.249442893523025,14420
Amir Garrett,KCR,RP,999,45.1,-10.398494403375668,-7.2319250948567175,-5.91378384092325,-1.01606774797374,-24.560271087129383,5.097227315114666,-18.463043772014718,14375
Andres Machado,,RP,999,59.1,-3.8701229543481603,-10.734737481416936,-6.22086045750083,-4.00032267626622,-24.826043569532146,5.097227315114666,-18.728816254417477,14681
Dauri Moreta,PIT,RP,750.1300048828125,38.1,-10.489324185883225,-3.0969097026634267,-6.93737256284853,-4.42664480887943,-24.950251260274605,5.097227315114666,-18.85302394515994,21101
Jakob Junis,SFG,SP,625.47998046875,112,-19.400205384491223,-15.839607631369963,-0.898199103489429,-5.27928907410586,-41.41730119345646,21.52277268204318,-18.894528511413277,13619
Tyler Duffey,,RP,999,44,-9.791048524666575,-7.830693330638406,-6.93737256284853,-0.589745615360535,-25.148860033514033,5.097227315114666,-19.05163271839937,13758
Richard Bleier,BOS,RP,999,50.2,-4.477799895190538,-11.341794853259762,-7.65388466819622,-1.86871201320016,-25.342191429846675,5.097227315114666,-19.24496411473201,7803
Jeff Hoffman,,RP,999,44.2,-5.203277656116645,-9.310898611642136,-6.32321932969336,-4.85296694149265,-25.690362538944786,5.097227315114666,-19.59313522383012,17432
Jordan Weems,WSN,RP,999,39.2,-10.190095900611247,-3.557521256590177,-6.73265481846347,-5.27928907410586,-25.75956104977075,5.097227315114666,-19.662333734656084,13190
Chris Flexen,SEA,SP,628,137.2,-14.358518740923968,-22.25060977497687,-1.20527572006701,-4.42664480887943,-42.24104904484727,21.52277268204318,-19.71827636280409,13896
Charlie Morton,ATL,SP,162.47999572753906,172,-28.465544048404865,-18.668769255516196,10.054200221111,-5.27928907410586,-42.35940215691595,21.52277268204318,-19.83662947487277,4676
Dillon Peters,,RP,999,39.1,-7.497279659151837,-6.260410719422731,-8.26803790135138,-4.00032267626622,-26.026050956192165,5.097227315114666,-19.928823641077496,18790
Will Vest,DET,RP,749.4500122070312,63,-8.249263220306803,-10.200900942056942,-4.48075963022787,-3.1476784110398,-26.07860220363142,5.097227315114666,-19.98137488851675,19769
Yohan Ramirez,PIT,RP,999,37.1,-7.134656828602216,-7.349081749189586,-7.65388466819622,-4.00032267626622,-26.137945922254232,5.097227315114666,-20.04071860713957,19444
Jake Odorizzi,TEX,SP,573.7899780273438,106.1,-18.2851347931329,-16.932424267404986,-2.12650556979975,-5.27928907410586,-42.623353704443495,21.52277268204318,-20.10058102240031,6397
Craig Stammen,,RP,999,40.2,-7.198051373879859,-7.250713206441296,-7.34680805161863,-4.42664480887943,-26.22221744081922,5.097227315114666,-20.124990125704553,7274
Chris Archer,,SP,999,102.2,-19.34603328489917,-15.877188007489517,-2.3312233141848,-5.27928907410586,-42.833733680679345,21.52277268204318,-20.310960998636162,6345
Rich Hill,PIT,SP,574.5900268554688,124.1,-19.735394015504514,-18.25789459443149,0.227748490628373,-5.27928907410586,-43.044829193413484,21.52277268204318,-20.522056511370305,4806
Dominic Leone,,RP,999,49.1,-6.590374433037485,-15.118710764067565,-5.60670722434567,0.689220782479098,-26.626571638971626,5.097227315114666,-20.529344323856954,13763
Tanner Scott,MIA,RP,529.969970703125,62.2,-10.280229383638202,-19.641114801229563,-1.71707008102964,4.9524421086112,-26.685972157286198,5.097227315114666,-20.588744842171533,17586
Ian Gibaut,CIN,RP,744.0800170898438,36,-6.527210949893122,-10.596304650430367,-6.01614271311578,-3.57400054365301,-26.71365885709228,5.097227315114666,-20.61643154197761,17871
Ranger Suarez,PHI,SP,295.5199890136719,155.1,-14.92930486133038,-25.219581469226693,2.27492593447892,-5.27928907410586,-43.15324947018401,21.52277268204318,-20.63047678814083,17277
Dennis Santana,ATL,RP,999,58.2,-14.99502248026387,-9.635565399651442,-5.40198947996062,3.24715357815836,-26.78542378171757,5.097227315114666,-20.688196466602903,17878
Kirk McCarty,,RP,999,37.2,-7.107453691199171,-6.2352650856324825,-8.26803790135138,-5.27928907410586,-26.890045752288884,5.097227315114666,-20.79281843717422,20555
Hirokazu Sawamura,,RP,999,50.2,-5.384473021478022,-10.812103920167942,-6.83501369065599,-4.00032267626622,-27.031913308568182,5.097227315114666,-20.934685993453513,27515
Austin Voth,BAL,SP,673.030029296875,101.2,-16.898039053905645,-20.129360054015677,-1.71707008102964,-4.85296694149265,-43.597436130443604,21.52277268204318,-21.074663448400422,15047
Tyler Danish,,RP,999,40.1,-9.94527389014536,-5.716075204539304,-7.65388466819622,-4.00032267626622,-27.31555643914709,5.097227315114666,-21.218329124032426,15126
Zach Davies,ARI,SP,665.3400268554688,134.1,-18.828486714002988,-19.170826489748656,-0.488763614719316,-5.27928907410586,-43.76736589257681,21.52277268204318,-21.24459321053363,13183
Joe Kelly,CHW,RP,717.6900024414062,37,-12.601897686036587,-11.111351001730577,-5.50434835215314,1.54186504770552,-27.67573199221479,5.097227315114666,-21.578504677100124,9761
Aaron Ashby,MIL,SP,233.58999633789062,107.1,-18.919782771551457,-22.744379949623383,1.96784931790134,-4.42664480887943,-44.12295821215294,21.52277268204318,-21.60018553010976,23550
Carlos Carrasco,NYM,SP,296.760009765625,152,-19.399276985183747,-24.25857022226654,4.62917999490704,-5.27928907410586,-44.30795628664911,21.52277268204318,-21.785183604605923,6632
Tommy Nance,MIA,RP,999,43.2,-7.288649056560549,-11.44430692580102,-5.09491286338304,-4.42664480887943,-28.25451365462404,5.097227315114666,-22.15728633950938,19178
Wil Crowe,PIT,RP,749.5499877929688,76,-12.872994434598048,-14.777739776592403,-3.96896526926524,3.24715357815836,-28.372545902297333,5.097227315114666,-22.275318587182667,19800
Alex Faedo,DET,SP,999,53.2,-15.448475093321049,-17.65415230498676,-6.42557820188589,-5.27928907410586,-44.807494674299555,21.52277268204318,-22.28472199225637,19874
Duane Underwood Jr.,PIT,RP,999,57.1,-9.854212007810936,-12.882790377367424,-5.09491286338304,-0.589745615360535,-28.42166086392193,5.097227315114666,-22.32443354880726,14677
Jason Foley,DET,RP,707.3400268554688,60.1,-7.224790311629169,-11.249783832717142,-6.52793707407841,-3.57400054365301,-28.576511762077736,5.097227315114666,-22.479284446963067,19531
John King,TEX,RP,999,51.1,-6.952997263587106,-11.911276001933434,-7.85860241258126,-1.86871201320016,-28.591587691301967,5.097227315114666,-22.494360376187302,22051
Zack Littell,,RP,999,44.1,-10.670519551244602,-8.305951542831966,-6.93737256284853,-2.72135627842659,-28.63519993535168,5.097227315114666,-22.537972620237007,15823
Spencer Howard,TEX,SP,749.0700073242188,37.2,-17.987531206648995,-14.180629082009764,-7.65388466819622,-5.27928907410586,-45.10133403096082,21.52277268204318,-22.578561348917646,23252
Zack Greinke,KCR,SP,633.0700073242188,137,-13.506249814055396,-22.889166149865215,-3.4571709083026,-5.27928907410586,-45.13187594632907,21.52277268204318,-22.60910326428589,1943
Corey Kluber,BOS,SP,413.92999267578125,164,-27.015052726206388,-16.13747124438997,3.29851465640419,-5.27928907410586,-45.13329838829802,21.52277268204318,-22.61052570625484,2429
Brayan Bello,BOS,SP,336.30999755859375,57.1,-11.667558260385906,-22.946918106111973,-5.29963060776809,-5.27928907410586,-45.19339604837183,21.52277268204318,-22.67062336632864,23920
Shawn Armstrong,TBR,RP,999,61.2,-10.552254531507133,-10.651013520460253,-4.17368301365029,-3.57400054365301,-28.950951609270685,5.097227315114666,-22.85372429415602,12857
Jose Ruiz,CHW,RP,999,60.2,-11.730952805663552,-12.784421834619138,-3.96896526926524,-0.589745615360535,-29.07408552490847,5.097227315114666,-22.9768582097938,14552
Garrett Richards,,RP,999,42.2,-11.187366709579422,-7.22142404285808,-7.2444491794261,-3.57400054365301,-29.227240475516616,5.097227315114666,-23.130013160401948,9784
Tyler Beede,,SP/RP,999,61.1,-15.112823300347602,-19.710194180394634,-6.93737256284853,-4.00032267626622,-45.76071271985698,21.52277268204318,-23.237940037813793,16981
Mark Melancon,ARI,RP,497.3399963378906,56,-11.060112381676815,-14.011249546240933,-7.34680805161863,2.82083144554515,-29.59733853399122,5.097227315114666,-23.500111218876555,4264
Noe Ramirez,,RP,999,50,-12.692263268890407,-10.391280505347853,-5.7090660965382,-1.01606774797374,-29.808677618750202,5.097227315114666,-23.71145030363554,12800
Kutter Crawford,BOS,SP,705.7899780273438,77.1,-21.64049844989451,-16.297735273177988,-3.0477354195325,-5.27928907410586,-46.26525821671084,21.52277268204318,-23.74248553466766,20531
Elieser Hernandez,NYM,SP/RP,718.6599731445312,62.1,-23.00085628906604,-13.3392584015012,-4.78783624680545,-5.27928907410586,-46.40724001147854,21.52277268204318,-23.88446732943536,16933
Tyler Alexander,DET,SP,746.4000244140625,101,-21.48580888476199,-15.471007097985831,-4.68547737461293,-4.85296694149265,-46.49526029885339,21.52277268204318,-23.97248761681021,17735
Trevor Megill,MIN,RP,750.760009765625,45,-9.51902337679764,-10.994194347397713,-5.91378384092325,-4.00032267626622,-30.427324241384827,5.097227315114666,-24.330096926270155,17722
Adrian Martinez,OAK,SP,750.0999755859375,57.2,-20.707086385857718,-15.476810245453052,-5.50434835215314,-5.27928907410586,-46.96753405756976,21.52277268204318,-24.444761375526582,21023
Caleb Smith,,RP,999,70,-9.971779690374216,-12.746843534974783,-4.27604188584281,-3.57400054365301,-30.56866565484483,5.097227315114666,-24.471438339730163,14875
Lou Trivino,NYY,RP,688.5900268554688,53.2,-10.008436335596137,-17.65415230498676,-4.07132414145777,1.11554291509231,-30.618369866948356,5.097227315114666,-24.521142551833687,15043
Jake Bird,COL,RP,999,47.2,-10.733914096522245,-10.326346732450952,-6.63029594627094,-3.1476784110398,-30.83823518628394,5.097227315114666,-24.741007871169273,21267
Cristopher Sanchez,PHI,RP,749.0999755859375,40,-11.78582224242979,-7.359580724713021,-7.34680805161863,-4.42664480887943,-30.918855827640872,5.097227315114666,-24.82162851252621,20778
Adam Wainwright,STL,SP,353.9700012207031,191.2,-19.615969534326293,-26.22702075605639,3.70795014517429,-5.27928907410586,-47.414329219314254,21.52277268204318,-24.89155653727107,2233
Daniel Norris,,RP,999,58.2,-14.99502248026387,-7.516801667284169,-4.17368301365029,-4.42664480887943,-31.11215197007777,5.097227315114666,-25.014924654963103,13475
Ian Kennedy,,RP,746.239990234375,50.1,-13.571734295468435,-14.574375249184138,-6.42557820188589,3.24715357815836,-31.3245341683801,5.097227315114666,-25.22730685326543,6986
Zach Plesac,CLE,SP,524.3099975585938,131.2,-21.43070838586247,-20.749404466451068,-0.693481359104371,-5.27928907410586,-48.15288328552376,21.52277268204318,-25.630110603480578,19979
Ryan Brasier,BOS,RP,999,62.1,-19.374163783916096,-9.101730936766652,-4.37840075803535,0.689220782479098,-32.165074696238996,5.097227315114666,-26.067847381124334,5615
Robert Stephenson,PIT,RP,665.4099731445312,58,-15.95610084366386,-9.214741984831349,-5.29963060776809,-1.86871201320016,-32.33918544946347,5.097227315114666,-26.2419581343488,13594
Vladimir Gutierrez,CIN,SP,999,36.2,-18.25955635451793,-17.373419262352286,-7.9609612847738,-5.27928907410586,-48.873225975749854,21.52277268204318,-26.350453293706675,19278
James Kaprielian,OAK,SP,607.4099731445312,134,-20.66903714167459,-22.403408962148216,-0.898199103489429,-5.27928907410586,-49.249934281418085,21.52277268204318,-26.7271615993749,18331
Chris Stratton,STL,RP,999,63.1,-10.035407373172314,-17.03245035135232,-4.78783624680545,-1.01606774797374,-32.87176171930383,5.097227315114666,-26.774534404189165,13761
Justin Lawrence,COL,RP,999,42.2,-13.000712962154392,-11.988642440684448,-6.01614271311578,-1.86871201320016,-32.87421012915478,5.097227315114666,-26.776982814040114,17639
Jake Diekman,CHW,RP,749.8800048828125,57.2,-13.453701375557834,-18.65495584400397,-2.84301767514744,1.96818718031873,-32.98348771439051,5.097227315114666,-26.886260399275848,5003
Alex Wood,SFG,SP,347.4100036621094,130.2,-31.67613792289374,-14.93744878423267,2.47964367886397,-5.27928907410586,-49.41323210236829,21.52277268204318,-26.890459420325115,13781
Jake McGee,,RP,999,37,-15.32191706489904,-7.9332054031796675,-8.3703967735439,-2.29503414581338,-33.92055338743599,5.097227315114666,-27.823326072321326,7550
Yunior Marte,PHI,RP,999,48,-13.236313564628272,-10.420569668931071,-6.42557820188589,-4.42664480887943,-34.50910624432466,5.097227315114666,-28.411878929209998,14416
Zach Logue,,SP,999,57,-23.481511001832676,-15.585677763724778,-6.63029594627094,-5.27928907410586,-50.97677378593425,21.52277268204318,-28.454001103891063,20231
Art Warren,NYY,RP,999,36,-13.780595960193004,-11.655686516614004,-6.83501369065599,-2.29503414581338,-34.56633031327639,5.097227315114666,-28.469102998161716,18251
Hunter Strickland,,RP,999,62.1,-13.934125026191184,-15.987713066960293,-4.78783624680545,-0.589745615360535,-35.29941995531747,5.097227315114666,-29.202192640202803,7836
Trevor Richards,TOR,RP,999,64,-17.043969335312724,-13.894092891908064,-2.53594105856986,-1.86871201320016,-35.34271529899081,5.097227315114666,-29.24548798387615,19309
Paolo Espino,WSN,SP,750.760009765625,113.1,-24.541016894637742,-20.537748726506457,-1.51235233664459,-5.27928907410586,-51.87040703189464,21.52277268204318,-29.347634349851457,8246
Aaron Sanchez,,SP/RP,999,60,-23.572108684513367,-16.60112588453359,-6.73265481846347,-5.27928907410586,-52.185178461616275,21.52277268204318,-29.6624057795731,11490
Rowan Wick,CHC,RP,694.4099731445312,64,-9.79058432501284,-22.36914782137716,-3.86660639707271,0.262898649865887,-35.76343989359682,5.097227315114666,-29.666212578482153,14646
Ty Blach,,RP,999,44.1,-14.29721205639454,-8.835642475923786,-7.9609612847738,-4.85296694149265,-35.94678275858477,5.097227315114666,-29.84955544347009,14361
Mitch Keller,PIT,SP,395.1700134277344,159,-19.30844720267619,-31.042040279918925,3.19615578421166,-5.27928907410586,-52.4336207724893,21.52277268204318,-29.91084809044612,17594
Mike Mayers,,RP,999,50.2,-15.357877410640357,-9.752722053984305,-6.32321932969336,-4.85296694149265,-36.28678573581066,5.097227315114666,-30.18955842069599,15451
Spenser Watkins,BAL,SP,999,105.1,-21.277179319864292,-21.714287247022956,-4.48075963022787,-5.27928907410586,-52.751515271220974,21.52277268204318,-30.228742589177788,17489
Tucker Davidson,LAA,SP,750.6400146484375,52,-21.214944236027396,-18.837046271233735,-7.55152579600368,-5.27928907410586,-52.88280537737066,21.52277268204318,-30.360032695327487,19871
Bruce Zimmermann,BAL,SP,999,73.2,-24.514743194235752,-17.890953678721612,-5.91378384092325,-4.85296694149265,-53.17244765537326,21.52277268204318,-30.649674973330082,20370
Bryan Shaw,,RP,999,58.1,-15.928898743954399,-12.868145795575817,-5.60670722434567,-2.72135627842659,-37.12510804230248,5.097227315114666,-31.027880727187814,8110
Jason Alexander,MIL,SP,999,71.2,-19.618754732248703,-22.6874612401312,-6.22086045750083,-5.27928907410586,-53.806365503986584,21.52277268204318,-31.2835928219434,19666
Graham Ashcraft,CIN,SP,510.3800048828125,105,-23.117727672148717,-21.768719967921218,-3.66188865268766,-5.27928907410586,-53.827625366863444,21.52277268204318,-31.30485268482026,27552
Yusei Kikuchi,TOR,SP,536.969970703125,100.2,-25.330122338361946,-25.440913966725468,1.76313157351628,-4.85296694149265,-53.86087167306378,21.52277268204318,-31.3380989910206,20633
Josh Staumont,KCR,RP,750.5399780273438,37.2,-14.360838701499054,-14.710320015101582,-6.52793707407841,-1.86871201320016,-37.46780780387922,5.097227315114666,-31.370580488764553,18335
Adrian Houser,MIL,SP,714.0700073242188,102.2,-21.15937953747414,-23.822552003866793,-3.86660639707271,-5.27928907410586,-54.12782701251949,21.52277268204318,-31.605054330476307,12718
Drew Hutchison,TOR,SP,746.9000244140625,105.1,-19.46383306728932,-25.422123778665686,-3.96896526926524,-5.27928907410586,-54.134211189326095,21.52277268204318,-31.61143850728292,10732
Glenn Otto,TEX,SP,651,135.2,-26.689319678399144,-22.27989893856008,0.0230307462433187,-5.27928907410586,-54.22547694482176,21.52277268204318,-31.702704262778575,21366
Taylor Hearn,TEX,SP,746.75,100,-24.477853411493378,-25.02008847543018,-1.00055797568195,-4.00032267626622,-54.498822538871735,21.52277268204318,-31.976049856828553,18325
Kyle Bradish,BAL,SP,365.8999938964844,117.2,-26.14573358231501,-23.602883276992674,0.432466235013427,-5.27928907410586,-54.5954396984001,21.52277268204318,-32.072667016356924,24586
Alex Colome,,RP,746.760009765625,47,-14.41501183878469,-16.261814514732677,-7.65388466819622,-0.589745615360535,-38.92045663707412,5.097227315114666,-32.823229321959445,6661
Josh Winckowski,BOS,SP,999,70.1,-22.638001358689557,-21.167465743545616,-6.42557820188589,-5.27928907410586,-55.5103343782269,21.52277268204318,-32.987561696183725,22387
Nick Nelson,PHI,RP,999,68.2,-14.99479141813059,-16.904794721496014,-3.86660639707271,-3.57400054365301,-39.34019308035232,5.097227315114666,-33.24296576523765,20153
Dylan Bundy,,SP,733.719970703125,140,-30.823636896198302,-18.60770493975585,-1.30763459225953,-5.27928907410586,-56.018265502319544,21.52277268204318,-33.49549282027636,12917
Joel Kuhnel,CIN,RP,999,58,-21.39613960138877,-11.333505717198621,-5.19727173557556,-2.72135627842659,-40.64827333258955,5.097227315114666,-34.55104601747488,19995
Luke Weaver,CIN,RP,747.1400146484375,35.2,-13.998215870949434,-15.269300111776614,-7.03973143504105,-5.27928907410586,-41.586536491872955,5.097227315114666,-35.48930917675829,16918
Kirby Snead,OAK,RP,999,44.2,-14.270008918991497,-17.256262608019416,-7.34680805161863,-2.72135627842659,-41.594435857056126,5.097227315114666,-35.49720854194147,19179
Ryan Feltner,COL,SP,747.280029296875,97.1,-30.706765513115634,-19.71268016898855,-2.3312233141848,-5.27928907410586,-58.02995807039483,21.52277268204318,-35.50718538835165,21446
Mitch White,TOR,SP,735.1699829101562,99,-27.469897938224772,-22.91596932485451,-2.94537654733996,-5.27928907410586,-58.61053288452509,21.52277268204318,-36.08776020248192,19225
Sean Manaea,SFG,SP,290.69000244140625,158,-35.90058862371986,-22.581629932241434,5.03861548367714,-5.27928907410586,-58.72289214639,21.52277268204318,-36.20011946434682,15873
Jeurys Familia,,RP,745.760009765625,44.1,-15.20388518268203,-18.370079271576518,-6.73265481846347,-2.29503414581338,-42.60165341853539,5.097227315114666,-36.504426103420734,5114
Austin Davis,HOU,RP,999,56,-17.406824265689213,-17.189395144791845,-4.37840075803535,-4.00032267626622,-42.97494284478262,5.097227315114666,-36.87771552966796,17117
Jose Urena,COL,SP,747.6199951171875,97,-22.57390947623772,-27.71247688626409,-4.48075963022787,-5.27928907410586,-60.04643506683552,21.52277268204318,-37.52366238479234,11589
Ian Anderson,ATL,SP,479.7200012207031,111.2,-25.96453821695363,-28.987660098660506,-1.00055797568195,-5.27928907410586,-61.23204536540193,21.52277268204318,-38.709272683358755,19951
Jon Heasley,KCR,SP,999,104,-27.016445325167595,-25.491201081355563,-3.76424752488019,-5.27928907410586,-61.551183005509195,21.52277268204318,-39.02841032346601,22224
Marco Gonzales,SEA,SP,512.969970703125,183,-26.379940548134098,-29.6311884507367,-0.386404742526789,-5.27928907410586,-61.67682281550344,21.52277268204318,-39.15405013346026,15467
Josiah Gray,WSN,SP,385.6199951171875,148.2,-34.93974339784033,-26.327046840003728,4.83389773929209,-5.27928907410586,-61.712181572657826,21.52277268204318,-39.18940889061464,24580
Adam Oller,OAK,SP,999,74.1,-26.98993952493874,-23.75734208183827,-6.22086045750083,-4.85296694149265,-61.82110900577049,21.52277268204318,-39.298336323727305,20132
Trevor Rogers,MIA,SP,246.07000732421875,107,-29.827062386710736,-27.036340135256193,-0.0793281259492083,-5.27928907410586,-62.22201972202198,21.52277268204318,-39.6992470399788,22286
Dane Dunning,TEX,SP,687.6599731445312,153.1,-27.260105798805558,-33.194234629187186,3.09379691201913,-5.27928907410586,-62.63983259007946,21.52277268204318,-40.117059908036275,19409
Carlos Hernandez,KCR,SP/RP,748.3599853515625,56,-26.473555528564066,-24.07537727498548,-7.34680805161863,-4.85296694149265,-62.74870779666082,21.52277268204318,-40.22593511461764,22713
JT Brubaker,PIT,SP,499.1700134277344,144,-28.82886317843509,-33.380472739160325,4.1173856339444,-5.27928907410586,-63.371239357756856,21.52277268204318,-40.84846667571368,17578
Dakota Hudson,STL,SP,735.9299926757812,139.2,-24.694545960635924,-31.22606647395457,-2.94537654733996,-5.27928907410586,-64.14527805603632,21.52277268204318,-41.622505373993135,19206
Reiver Sanmartin,CIN,RP,999,57,-20.76149162297022,-19.293514295367512,-6.11850158530831,-2.29503414581338,-48.46854164945942,5.097227315114666,-42.37131433434475,19754
Antonio Senzatela,COL,SP,999,92.1,-22.09348686329795,-32.49848547215025,-5.40198947996062,-5.27928907410586,-65.27325088951467,21.52277268204318,-42.75047820747148,15488
Bryse Wilson,MIL,SP,750.4099731445312,115.2,-33.036495762065265,-24.161863373667707,-2.84301767514744,-5.27928907410586,-65.32066588498625,21.52277268204318,-42.79789320294308,19990
Joan Adon,WSN,SP,999,64.2,-28.77631577763112,-25.968118911223364,-5.29963060776809,-5.27928907410586,-65.32335437072842,21.52277268204318,-42.800581688685234,22925
Austin Gomber,COL,SP,744.3099975585938,124.2,-36.028308188969795,-22.970680271359594,-1.20527572006701,-5.27928907410586,-65.48355325450224,21.52277268204318,-42.960780572459065,16561
Nick Pivetta,BOS,SP,408.69000244140625,179.2,-33.76034882420332,-33.81842880084115,6.98343405533516,-5.27928907410586,-65.87463264381516,21.52277268204318,-43.351859961771964,15454
Jhoulys Chacin,,RP,999,47.1,-23.454541001950084,-14.618308994558962,-7.14209030723358,-4.42664480887943,-49.641585112622046,5.097227315114666,-43.54435779750738,2608
Jordan Lyles,KCR,SP,558.47998046875,179,-31.094733644759764,-33.927294242637664,3.81030901736682,-5.27928907410586,-66.49100794413647,21.52277268204318,-43.96823526209329,7593
Kyle Gibson,BAL,SP,467.5899963378906,167.2,-39.744669977492954,-27.637872585238632,3.81030901736682,-5.27928907410586,-68.8515226194706,21.52277268204318,-46.32874993742743,10123
Zach Thompson,TOR,SP,747.239990234375,121.2,-30.497671748564194,-31.48966894620352,-1.71707008102964,-5.27928907410586,-68.9836998499032,21.52277268204318,-46.460927167860014,16094
Lucas Giolito,CHW,SP,148.58999633789062,161.2,-35.93678210698164,-35.14141313927373,7.18815179972022,-5.27928907410586,-69.16933252064099,21.52277268204318,-46.64655983859782,15474
Kyle Freeland,COL,SP,629.030029296875,174.2,-32.40045518468551,-35.480724509074655,2.47964367886397,-5.27928907410586,-70.68082508900204,21.52277268204318,-48.158052406958866,16256
Mike Minor,,SP,999,98,-33.18196184381862,-31.405668836115215,-3.15009429172502,-5.27928907410586,-73.0170140457647,21.52277268204318,-50.49424136372152,10021
Brad Keller,KCR,SP,737.5499877929688,139.2,-33.76127722351078,-35.46359393868912,-0.488763614719316,-4.42664480887943,-74.14027958579867,21.52277268204318,-51.61750690375547,15734
Daniel Lynch,KCR,SP,586.9000244140625,131.2,-32.3107859013123,-38.22920525848108,1.55841382913123,-5.27928907410586,-74.260866404768,21.52277268204318,-51.73809372272482,21537
Madison Bumgarner,ARI,SP,689.030029296875,158.2,-34.939511298013464,-34.655655951556746,0.534825107205954,-5.27928907410586,-74.3396312164701,21.52277268204318,-51.81685853442692,5524
German Marquez,COL,SP,472,181.2,-41.37635666505281,-32.729757771074304,4.42446225052198,-5.27928907410586,-74.96094125971099,21.52277268204318,-52.43816857766781,15038
Jose Berrios,TOR,SP,244.13999938964844,172,-43.87898719529211,-35.618879114454394,4.32210337832946,-5.27928907410586,-80.45505200552289,21.52277268204318,-57.93227932347972,14168
Chad Kuhl,,SP,999,137,-41.61311672896744,-38.25020320952795,0.3301073628209,-5.27928907410586,-84.81250164978034,21.52277268204318,-62.28972896773717,14975
Dallas Keuchel,TEX,SP,999,60.2,-39.837819720575595,-33.442368225200056,-6.32321932969336,-5.27928907410586,-84.88269634957487,21.52277268204318,-62.35992366753169,9434
Erick Fedde,,SP,999,127,-39.80000257621934,-40.515412759811305,-1.30763459225953,-5.27928907410586,-86.90233900239605,21.52277268204318,-64.37956632035285,17425
Kris Bubic,KCR,SP,734.5900268554688,129,-37.44260602790651,-45.78303292714629,0.3301073628209,-5.27928907410586,-88.17482066633772,21.52277268204318,-65.65204798429454,21455
Patrick Corbin,WSN,SP,701.4099731445312,152.2,-55.61179783726426,-54.34208796670367,2.17256706228638,-5.27928907410586,-113.06060781578739,21.52277268204318,-90.53783513374422,9323